employee_id,age,department,job_role,salary,years_at_company,years_in_role,overtime,satisfaction_score,commute_distance,promotion_count,training_hours,performance_score,attrition
EMP_09139,34,Engineering,DevOps Specialist,110900,0,0,No,2,6.1,0,16.0,3,1
EMP_09140,25,Sales,Sales Director,185400,5,3,No,2,10.2,1,43.0,3,0
EMP_09141,42,Product & Design,UX Designer,97900,1,0,No,4,1.5,0,13.0,3,0
EMP_09142,43,Product & Design,UX Designer,91400,4,0,No,4,5.4,1,15.0,5,0
EMP_09143,32,Operations,Supply Chain Lead,119500,12,2,No,3,21.7,0,7.0,2,1
EMP_09144,51,Product & Design,Product Manager,150200,2,0,No,4,14.5,0,35.0,4,0
EMP_09145,29,Product & Design,Product Analyst,111300,4,4,No,3,8.0,1,24.0,4,0
EMP_09146,27,Operations,Supply Chain Lead,96700,1,0,No,3,4.3,0,39.0,4,0
EMP_09147,39,Sales,Sales Representative,59600,3,0,Yes,2,19.5,1,28.0,3,0
EMP_09148,21,Engineering,Senior Engineer,137300,1,0,No,2,,0,43.0,3,0
EMP_09149,27,Sales,Account Executive,101600,3,0,No,3,6.6,2,36.0,3,0
EMP_09150,32,Engineering,Senior Engineer,179400,11,3,No,3,6.3,1,25.0,2,0
EMP_09151,37,Engineering,QA Analyst,81900,1,1,No,3,55.0,0,37.0,3,0
EMP_09152,39,Engineering,QA Analyst,83600,8,0,Yes,3,2.0,2,49.0,3,0
EMP_09153,36,Sales,Account Executive,108100,7,1,Yes,1,12.9,5,35.0,1,0
EMP_09154,51,Operations,Customer Support Specialist,59900,7,0,No,3,14.4,6,40.0,3,0
EMP_09155,28,Engineering,DevOps Specialist,110200,1,0,No,3,1.1,0,38.0,3,0
EMP_09156,57,Operations,Customer Support Specialist,64900,7,5,No,1,5.2,2,32.0,4,0
EMP_09157,37,Human Resources,Recruiter,65600,3,2,Yes,3,14.2,0,27.0,3,1
EMP_09158,43,Engineering,DevOps Specialist,124200,8,5,No,4,14.8,0,34.0,3,0
EMP_09159,36,Sales,Account Executive,93800,0,0,Yes,4,1.5,0,29.0,3,0
EMP_09160,35,Engineering,QA Analyst,98100,10,0,No,4,55.0,5,35.0,3,0
EMP_09161,43,Operations,Operations Analyst,74400,2,2,No,5,7.4,0,42.0,3,0
EMP_09162,40,Operations,Supply Chain Lead,102800,2,1,Yes,4,8.0,0,30.0,5,1
EMP_09163,40,Operations,Supply Chain Lead,80000,0,0,No,2,14.8,0,,3,1
EMP_09164,38,Operations,Operations Analyst,61900,3,0,No,3,1.2,1,22.0,2,0
EMP_09165,44,Sales,Sales Representative,68500,3,2,Yes,4,40.5,1,20.0,4,0
EMP_09166,54,Engineering,Senior Engineer,165900,5,5,No,4,15.4,1,36.0,4,0
EMP_09167,45,Engineering,DevOps Specialist,106100,0,0,Yes,1,28.6,0,42.0,3,0
EMP_09168,31,Engineering,Tech Lead,213300,11,8,No,2,14.8,3,33.0,3,0
EMP_09169,37,Sales,Sales Director,192200,4,2,No,4,17.0,0,28.0,3,0
EMP_09170,30,Operations,Operations Analyst,72300,3,3,No,1,42.6,1,40.0,3,0
EMP_09171,39,Human Resources,HR Director,168100,2,2,No,4,24.0,0,10.0,4,0
EMP_09172,37,Product & Design,Product Manager,122000,1,1,No,4,3.9,0,33.0,3,0
EMP_09173,39,Sales,Sales Representative,51900,0,0,No,3,5.4,0,40.0,3,0
EMP_09174,37,Engineering,QA Analyst,76900,5,4,No,5,11.4,2,19.0,3,0
EMP_09175,37,Operations,Customer Support Specialist,50100,1,1,No,4,5.2,0,14.0,4,0
EMP_09176,32,Engineering,QA Analyst,66900,0,0,No,3,,0,35.0,3,0
EMP_09177,26,Operations,Supply Chain Lead,91200,0,0,No,5,8.0,0,34.0,4,0
EMP_09178,52,Product & Design,Product Manager,146400,3,1,No,1,2.9,0,26.0,3,0
EMP_09179,28,Engineering,Software Engineer,106600,8,7,No,3,18.2,1,38.0,3,0
EMP_09180,21,Sales,Sales Representative,58400,1,0,Yes,1,3.8,0,34.0,3,1
EMP_09181,31,Engineering,QA Analyst,83500,0,0,No,3,9.5,0,15.0,4,0
EMP_09182,37,Operations,Supply Chain Lead,114800,4,3,Yes,1,1.6,2,30.0,5,1
EMP_09183,35,Operations,Supply Chain Lead,119500,5,0,No,3,3.4,2,15.0,4,1
EMP_09184,41,Operations,Customer Support Specialist,44800,2,2,No,3,4.2,0,7.0,1,0
EMP_09185,32,Operations,Supply Chain Lead,98600,3,1,No,5,28.3,0,31.0,3,1
EMP_09186,46,Engineering,QA Analyst,71800,3,2,No,5,12.6,0,17.0,3,0
EMP_09187,34,Operations,Supply Chain Lead,104500,1,0,Yes,3,3.0,0,40.0,4,0
EMP_09188,44,Operations,Customer Support Specialist,46100,0,0,No,3,55.0,0,16.0,3,0
EMP_09189,51,Human Resources,Recruiter,74400,6,5,No,3,7.3,3,29.0,3,0
EMP_09190,37,Human Resources,Recruiter,72800,3,3,No,5,52.2,2,21.0,3,0
EMP_09191,40,Operations,Supply Chain Lead,153700,15,3,No,2,3.9,4,34.0,3,0
EMP_09192,60,Product & Design,Product Manager,150900,8,3,No,2,9.3,2,6.0,3,0
EMP_09193,25,Engineering,Tech Lead,170500,3,0,Yes,5,6.2,0,29.0,2,0
EMP_09194,38,Operations,Operations Analyst,57100,0,0,No,4,10.2,0,34.0,4,0
EMP_09195,39,Engineering,Software Engineer,93700,3,0,No,2,16.7,0,46.0,4,0
EMP_09196,50,Engineering,QA Analyst,75200,4,1,Yes,1,21.4,1,25.0,2,0
EMP_09197,35,Product & Design,UX Designer,110400,8,0,Yes,3,34.7,2,26.0,2,0
EMP_09198,54,Engineering,Tech Lead,212600,7,1,No,1,3.0,1,32.0,3,0
EMP_09199,33,Operations,Operations Analyst,89700,6,5,No,2,21.0,0,33.0,4,0
EMP_09200,33,Product & Design,Product Analyst,82200,0,0,No,3,2.0,0,,3,0
EMP_09201,40,Sales,Sales Director,183100,2,1,No,2,2.8,0,39.0,4,0
EMP_09202,21,Sales,Sales Representative,61400,0,0,No,3,7.9,0,42.0,3,0
EMP_09203,37,Engineering,Senior Engineer,178900,7,3,No,3,13.4,1,25.0,3,0
EMP_09204,37,Operations,Supply Chain Lead,91500,2,0,No,3,30.7,0,7.0,2,0
EMP_09205,43,Sales,Sales Representative,65100,0,0,Yes,3,4.3,0,8.0,3,0
EMP_09206,30,Product & Design,UX Designer,102200,3,1,No,3,4.4,1,41.0,4,0
EMP_09207,54,Sales,Sales Director,206900,3,1,Yes,5,1.6,1,24.0,3,0
EMP_09208,28,Operations,Operations Analyst,67000,1,1,No,1,20.4,0,39.0,3,0
EMP_09209,22,Human Resources,HR Specialist,65100,2,2,Yes,2,4.6,0,39.0,3,1
EMP_09210,29,Sales,Sales Representative,75600,5,3,No,2,10.4,1,20.0,3,0
EMP_09211,40,Sales,Sales Director,197700,7,0,No,4,,1,29.0,3,0
EMP_09212,40,Human Resources,HR Director,140900,0,0,No,4,34.9,0,24.0,4,1
EMP_09213,28,Product & Design,Product Manager,137300,2,2,No,3,15.7,0,22.0,3,0
EMP_09214,51,Engineering,Software Engineer,83600,0,0,No,4,2.2,0,27.0,5,0
EMP_09215,43,Engineering,Senior Engineer,196200,11,3,No,4,10.5,3,33.0,3,0
EMP_09216,36,Operations,Operations Analyst,94200,13,0,Yes,3,,0,20.0,3,0
EMP_09217,21,Product & Design,Product Analyst,87400,1,1,No,2,3.3,0,27.0,4,0
EMP_09218,32,Engineering,Software Engineer,104800,3,3,No,4,19.9,0,29.0,4,0
EMP_09219,40,Engineering,Software Engineer,102500,14,1,Yes,5,9.7,6,38.0,1,0
EMP_09220,41,Operations,Supply Chain Lead,125800,7,4,Yes,3,8.4,4,21.0,4,1
EMP_09221,31,Human Resources,HR Specialist,73800,4,1,No,3,2.6,1,31.0,3,1
EMP_09222,24,Engineering,QA Analyst,85400,4,0,No,3,7.7,0,42.0,3,1
EMP_09223,31,Human Resources,Recruiter,60500,0,0,No,4,12.9,0,35.0,4,0
EMP_09224,33,Engineering,DevOps Specialist,120500,5,5,No,1,7.5,1,37.0,4,0
EMP_09225,41,Engineering,Senior Engineer,146700,0,0,Yes,3,22.7,0,36.0,3,0
EMP_09226,32,Operations,Supply Chain Lead,97500,3,0,No,1,6.0,0,15.0,3,1
EMP_09227,50,Product & Design,UX Designer,90000,0,0,Yes,3,8.2,0,28.0,4,0
EMP_09228,21,Engineering,Tech Lead,156300,1,1,No,2,10.2,0,29.0,1,0
EMP_09229,39,Sales,Sales Director,191900,3,0,No,1,4.4,0,38.0,3,1
EMP_09230,40,Engineering,DevOps Specialist,96600,0,0,No,5,3.3,0,21.0,4,0
EMP_09231,21,Sales,Sales Representative,52600,1,1,No,5,17.7,0,17.0,2,0
EMP_09232,27,Engineering,DevOps Specialist,151700,7,1,No,4,27.0,0,30.0,5,0
EMP_09233,36,Operations,Customer Support Specialist,54800,3,1,No,1,34.5,1,,3,1
EMP_09234,36,Operations,Operations Analyst,78600,2,0,No,3,1.7,0,15.0,3,1
EMP_09235,28,Engineering,Tech Lead,189800,7,3,No,3,9.6,3,34.0,3,0
EMP_09236,42,Product & Design,Product Analyst,72300,2,1,No,3,19.3,0,21.0,3,0
EMP_09237,24,Engineering,QA Analyst,69400,3,1,No,3,1.8,1,17.0,1,0
EMP_09238,26,Operations,Customer Support Specialist,50200,2,0,No,3,5.6,0,39.0,4,0
EMP_09239,47,Operations,Customer Support Specialist,57100,4,3,No,4,2.3,3,41.0,4,0
EMP_09240,42,Sales,Account Executive,88600,0,0,Yes,2,31.7,0,27.0,3,0
EMP_09241,40,Engineering,DevOps Specialist,110800,7,5,No,3,27.2,2,38.0,1,0
EMP_09242,32,Operations,Operations Analyst,80100,9,2,No,1,3.7,3,10.0,3,1
EMP_09243,25,Sales,Account Executive,94300,0,0,No,3,3.4,0,28.0,1,0
EMP_09244,33,Sales,Sales Director,207200,6,1,No,3,16.3,2,16.0,3,0
EMP_09245,38,Sales,Account Executive,104500,3,2,No,5,17.1,1,24.0,3,0
EMP_09246,26,Sales,Account Executive,112000,6,2,No,5,7.8,0,23.0,3,0
EMP_09247,41,Engineering,Tech Lead,160300,0,0,Yes,1,7.6,0,27.0,3,1
EMP_09248,21,Product & Design,Product Analyst,94100,1,1,No,4,22.1,0,31.0,4,0
EMP_09249,40,Operations,Supply Chain Lead,84900,0,0,No,2,13.1,0,34.0,5,0
EMP_09250,21,Human Resources,HR Director,164200,1,1,No,4,13.4,0,36.0,3,0
EMP_09251,35,Product & Design,Product Manager,142200,1,1,No,3,1.8,0,40.0,4,0
EMP_09252,27,Engineering,DevOps Specialist,126100,3,1,No,3,18.9,0,28.0,4,0
EMP_09253,24,Sales,Account Executive,117300,4,0,Yes,3,6.9,2,30.0,4,0
EMP_09254,24,Sales,Sales Director,226800,4,1,No,2,1.9,1,27.0,3,0
EMP_09255,34,Operations,Supply Chain Lead,104300,11,1,No,2,,4,37.0,2,0
EMP_09256,28,Sales,Sales Representative,70900,8,2,Yes,3,8.7,3,32.0,3,1
EMP_09257,21,Product & Design,Product Manager,125100,1,1,No,4,15.1,0,29.0,3,0
EMP_09258,21,Engineering,Senior Engineer,170200,1,1,No,3,16.1,0,39.0,5,0
EMP_09259,30,Engineering,QA Analyst,78700,0,0,No,4,4.1,0,42.0,3,0
EMP_09260,33,Sales,Sales Representative,58700,2,2,No,2,17.3,0,20.0,3,0
EMP_09261,33,Operations,Supply Chain Lead,143000,13,7,No,1,13.1,5,25.0,4,0
EMP_09262,29,Engineering,Senior Engineer,132600,1,1,Yes,3,11.0,0,18.0,4,0
EMP_09263,45,Engineering,DevOps Specialist,99900,0,0,Yes,3,3.8,0,14.0,3,0
EMP_09264,42,Engineering,Tech Lead,159400,0,0,No,4,2.3,0,43.0,4,0
EMP_09265,25,Engineering,DevOps Specialist,121000,5,4,No,3,4.0,0,33.0,2,0
EMP_09266,44,Human Resources,HR Director,153700,0,0,No,3,2.5,0,40.0,4,0
EMP_09267,26,Sales,Sales Representative,63000,3,2,Yes,2,10.3,0,27.0,4,1
EMP_09268,50,Operations,Customer Support Specialist,46500,0,0,No,5,,0,20.0,3,0
EMP_09269,33,Engineering,QA Analyst,65700,0,0,No,4,1.0,0,46.0,3,0
EMP_09270,25,Product & Design,Product Manager,128800,4,2,No,3,15.3,1,36.0,3,0
EMP_09271,32,Human Resources,HR Specialist,80500,7,3,No,4,11.9,2,17.0,3,0
EMP_09272,44,Sales,Sales Director,189000,1,1,Yes,1,12.1,0,10.0,3,0
EMP_09273,47,Engineering,QA Analyst,81600,2,2,No,1,3.7,0,38.0,4,0
EMP_09274,35,Operations,Customer Support Specialist,50000,0,0,No,1,13.7,0,33.0,2,0
EMP_09275,41,Product & Design,Product Manager,136000,3,1,No,4,11.7,1,33.0,4,0
EMP_09276,21,Engineering,Tech Lead,169900,1,1,No,3,1.4,0,13.0,3,0
EMP_09277,49,Product & Design,UX Designer,90100,2,0,No,4,1.8,0,0.0,3,0
EMP_09278,23,Operations,Operations Analyst,72300,1,0,No,3,4.6,0,,4,0
EMP_09279,36,Product & Design,UX Designer,97000,5,1,No,3,10.1,1,24.0,3,0
EMP_09280,39,Engineering,Tech Lead,187900,1,1,Yes,2,15.9,0,45.0,4,1
EMP_09281,21,Sales,Account Executive,100900,0,0,Yes,3,5.6,0,33.0,3,0
EMP_09282,33,Sales,Account Executive,129100,13,7,No,3,1.7,3,11.0,4,0
EMP_09283,26,Sales,Account Executive,98700,6,6,No,2,13.8,1,27.0,3,0
EMP_09284,26,Operations,Supply Chain Lead,100500,6,5,No,1,22.5,0,26.0,3,0
EMP_09285,25,Product & Design,Product Manager,123500,1,1,Yes,4,1.9,0,17.0,3,0
EMP_09286,48,Engineering,Tech Lead,164700,1,1,No,2,4.9,0,37.0,2,0
EMP_09287,39,Engineering,Software Engineer,92000,1,1,Yes,2,9.8,0,39.0,5,0
EMP_09288,43,Operations,Operations Analyst,106000,17,1,No,4,,3,37.0,3,0
EMP_09289,41,Engineering,DevOps Specialist,120200,1,1,Yes,3,8.7,0,4.0,3,0
EMP_09290,49,Engineering,Senior Engineer,137700,0,0,Yes,3,,0,26.0,3,0
EMP_09291,45,Engineering,Tech Lead,180800,3,2,No,5,8.0,0,32.0,3,0
EMP_09292,47,Sales,Account Executive,102400,7,0,Yes,2,4.4,2,21.0,3,1
EMP_09293,24,Product & Design,UX Designer,103900,4,3,No,4,8.5,0,17.0,3,0
EMP_09294,44,Sales,Sales Representative,60000,3,3,No,1,,2,25.0,3,0
EMP_09295,29,Sales,Sales Director,202400,1,1,No,1,1.9,0,27.0,4,1
EMP_09296,34,Engineering,Software Engineer,106700,9,4,No,3,17.5,2,31.0,3,0
EMP_09297,30,Engineering,Senior Engineer,130300,2,2,No,5,,0,13.0,3,0
EMP_09298,40,Engineering,Software Engineer,103700,6,0,No,2,36.6,2,0.0,4,0
EMP_09299,36,Human Resources,HR Specialist,65500,2,0,No,4,9.0,0,34.0,2,0
EMP_09300,38,Sales,Sales Director,171000,1,0,No,4,6.9,0,42.0,3,0
EMP_09301,35,Operations,Customer Support Specialist,54400,1,1,Yes,2,7.6,0,49.0,3,0
EMP_09302,39,Engineering,Senior Engineer,114500,0,0,Yes,3,3.6,0,27.0,3,1
EMP_09303,37,Engineering,DevOps Specialist,114400,1,0,Yes,4,8.6,0,10.0,3,0
EMP_09304,44,Sales,Sales Representative,55500,0,0,Yes,5,18.6,0,24.0,3,1
EMP_09305,24,Operations,Supply Chain Lead,87400,0,0,Yes,3,3.0,0,28.0,2,0
EMP_09306,54,Engineering,Tech Lead,144800,3,2,Yes,1,7.4,1,,2,1
EMP_09307,35,Engineering,QA Analyst,90600,7,2,No,3,9.7,0,28.0,3,0
EMP_09308,39,Human Resources,HR Specialist,61800,2,1,No,2,12.1,0,24.0,3,0
EMP_09309,39,Sales,Sales Representative,63600,0,0,No,3,28.7,0,27.0,3,0
EMP_09310,36,Engineering,Senior Engineer,144600,7,7,No,5,2.0,3,37.0,3,0
EMP_09311,41,Operations,Customer Support Specialist,53100,0,0,Yes,1,2.4,0,17.0,4,0
EMP_09312,43,Engineering,Senior Engineer,126800,0,0,No,1,6.4,0,16.0,3,0
EMP_09313,32,Product & Design,Product Analyst,69500,2,2,No,4,1.2,0,32.0,3,0
EMP_09314,44,Engineering,DevOps Specialist,162600,12,0,No,4,13.6,5,37.0,5,0
EMP_09315,47,Product & Design,Product Manager,186200,13,1,No,4,9.7,6,43.0,3,0
EMP_09316,39,Human Resources,HR Specialist,69600,0,0,Yes,3,8.9,0,7.0,4,0
EMP_09317,56,Engineering,QA Analyst,76200,1,0,Yes,3,26.8,0,30.0,3,1
EMP_09318,27,Engineering,Senior Engineer,163100,7,4,Yes,2,15.0,0,41.0,3,1
EMP_09319,43,Sales,Sales Director,165400,1,1,No,3,36.0,0,36.0,4,0
EMP_09320,35,Human Resources,HR Specialist,61000,1,1,No,4,17.0,0,13.0,5,0
EMP_09321,37,Engineering,Tech Lead,177200,0,0,No,1,13.3,0,28.0,3,0
EMP_09322,29,Product & Design,Product Analyst,82600,0,0,No,3,6.7,0,21.0,4,0
EMP_09323,52,Engineering,DevOps Specialist,206900,30,3,Yes,4,38.3,6,35.0,3,1
EMP_09324,42,Engineering,Senior Engineer,162900,13,1,No,2,2.4,7,32.0,3,0
EMP_09325,45,Sales,Sales Director,189400,8,1,Yes,2,,3,29.0,2,0
EMP_09326,33,Sales,Sales Representative,67400,7,2,No,1,1.7,2,6.0,3,0
EMP_09327,21,Sales,Account Executive,102900,1,1,No,1,32.4,0,19.0,3,1
EMP_09328,34,Engineering,Software Engineer,86000,1,0,No,4,4.1,0,50.0,4,0
EMP_09329,26,Engineering,Senior Engineer,115900,0,0,No,4,2.6,0,38.0,3,0
EMP_09330,41,Human Resources,Recruiter,54000,3,0,No,4,15.3,1,38.0,3,0
EMP_09331,29,Human Resources,HR Director,152400,6,0,No,4,4.5,2,35.0,3,0
EMP_09332,39,Product & Design,Product Analyst,82400,3,3,No,5,12.0,0,18.0,3,0
EMP_09333,26,Sales,Sales Director,156800,1,1,Yes,3,16.4,0,30.0,2,0
EMP_09334,21,Human Resources,Recruiter,64000,1,1,No,3,4.7,0,14.0,2,0
EMP_09335,21,Engineering,Software Engineer,74600,1,1,No,5,3.8,0,9.0,3,0
EMP_09336,37,Human Resources,Recruiter,69100,5,0,No,1,2.6,3,26.0,2,0
EMP_09337,36,Sales,Sales Director,187600,3,3,No,4,6.2,0,8.0,3,0
EMP_09338,39,Engineering,Senior Engineer,158500,3,2,No,4,4.7,1,,4,0
EMP_09339,22,Operations,Operations Analyst,77400,1,1,No,3,20.2,0,3.0,4,0
EMP_09340,35,Product & Design,Product Manager,139600,5,0,No,2,,1,39.0,3,0
EMP_09341,30,Engineering,Tech Lead,206900,6,0,Yes,2,8.7,1,44.0,5,0
EMP_09342,24,Product & Design,Product Manager,142500,4,1,No,4,3.8,4,30.0,3,0
EMP_09343,38,Engineering,QA Analyst,74100,2,0,No,4,23.1,0,27.0,3,0
EMP_09344,31,Operations,Operations Analyst,59600,0,0,No,3,20.4,0,37.0,2,1
EMP_09345,31,Sales,Sales Director,196200,2,2,No,3,6.5,0,24.0,4,0
EMP_09346,44,Operations,Customer Support Specialist,50100,1,1,No,1,10.6,0,19.0,3,0
EMP_09347,32,Sales,Account Executive,113700,3,0,No,3,13.4,1,34.0,3,0
EMP_09348,32,Engineering,Tech Lead,175700,2,2,No,3,10.4,0,26.0,3,0
EMP_09349,33,Engineering,DevOps Specialist,128700,4,4,No,1,28.2,0,19.0,3,1
EMP_09350,30,Human Resources,HR Specialist,59200,3,1,No,4,7.9,0,16.0,3,0
EMP_09351,33,Engineering,Software Engineer,96700,5,2,Yes,2,13.4,1,43.0,4,0
EMP_09352,35,Operations,Operations Analyst,80800,3,1,No,2,,0,26.0,4,0
EMP_09353,28,Engineering,Tech Lead,199500,2,2,No,2,9.4,0,39.0,4,0
EMP_09354,45,Human Resources,HR Specialist,59700,0,0,No,1,24.1,0,16.0,2,1
EMP_09355,29,Human Resources,HR Director,150800,0,0,No,2,10.1,0,24.0,2,0
EMP_09356,33,Engineering,DevOps Specialist,132400,6,5,Yes,3,7.6,1,14.0,3,1
EMP_09357,37,Product & Design,UX Designer,129600,14,3,No,1,41.0,5,38.0,3,0
EMP_09358,35,Engineering,Software Engineer,114300,6,0,Yes,2,3.4,0,31.0,3,0
EMP_09359,32,Operations,Operations Analyst,81700,1,1,No,3,20.1,0,40.0,3,0
EMP_09360,54,Product & Design,Product Analyst,88500,2,2,No,4,2.3,0,0.0,3,0
EMP_09361,33,Sales,Sales Representative,63700,0,0,Yes,1,8.2,0,23.0,3,1
EMP_09362,39,Sales,Sales Director,195900,4,4,No,5,2.6,2,32.0,4,0
EMP_09363,38,Engineering,Software Engineer,89400,5,5,Yes,3,4.1,3,24.0,3,0
EMP_09364,41,Operations,Customer Support Specialist,50700,0,0,No,1,25.2,0,38.0,3,0
EMP_09365,42,Engineering,Software Engineer,110400,13,13,No,3,5.9,7,25.0,3,0
EMP_09366,31,Engineering,QA Analyst,68200,1,1,Yes,2,,0,12.0,3,1
EMP_09367,22,Engineering,DevOps Specialist,103000,1,1,No,3,3.9,0,47.0,3,0
EMP_09368,30,Engineering,QA Analyst,79300,3,0,Yes,1,1.1,0,47.0,4,1
EMP_09369,23,Engineering,Software Engineer,75300,3,1,Yes,2,15.6,1,34.0,3,0
EMP_09370,38,Operations,Customer Support Specialist,49500,3,2,No,1,12.6,0,,3,0
EMP_09371,48,Sales,Sales Representative,62700,5,5,No,4,6.3,4,19.0,3,0
EMP_09372,38,Engineering,Senior Engineer,135600,0,0,No,4,2.0,0,37.0,4,0
EMP_09373,22,Sales,Sales Director,193800,2,1,Yes,3,8.9,0,0.0,3,0
EMP_09374,34,Engineering,Software Engineer,79400,1,1,Yes,5,2.0,0,14.0,3,0
EMP_09375,30,Operations,Supply Chain Lead,92100,1,1,No,1,37.0,0,40.0,3,0
EMP_09376,40,Human Resources,HR Director,164500,3,2,No,3,5.9,2,38.0,4,0
EMP_09377,46,Engineering,Tech Lead,246000,9,1,Yes,3,8.2,5,5.0,4,0
EMP_09378,33,Engineering,DevOps Specialist,108900,0,0,No,3,20.4,0,18.0,3,0
EMP_09379,42,Human Resources,HR Specialist,78000,6,3,Yes,4,11.4,3,29.0,5,0
EMP_09380,29,Product & Design,Product Manager,135200,4,2,No,4,10.6,1,43.0,4,0
EMP_09381,38,Engineering,DevOps Specialist,128400,3,0,Yes,4,5.5,0,22.0,4,1
EMP_09382,38,Sales,Account Executive,107600,3,1,No,1,13.3,0,13.0,3,0
EMP_09383,28,Human Resources,HR Director,140000,5,1,No,3,5.5,0,41.0,2,0
EMP_09384,22,Sales,Account Executive,99500,2,0,No,3,,0,26.0,3,0
EMP_09385,32,Engineering,QA Analyst,70900,0,0,No,2,2.9,0,,2,1
EMP_09386,40,Engineering,QA Analyst,87500,11,2,Yes,5,9.0,8,25.0,2,1
EMP_09387,39,Engineering,Tech Lead,182400,3,1,No,4,,2,41.0,4,0
EMP_09388,24,Sales,Sales Representative,61700,1,1,No,2,,0,7.0,3,0
EMP_09389,42,Sales,Account Executive,126900,9,1,No,3,6.9,2,18.0,4,0
EMP_09390,34,Product & Design,UX Designer,95900,1,0,Yes,3,1.6,0,24.0,3,0
EMP_09391,21,Operations,Operations Analyst,68000,1,1,No,3,20.7,0,17.0,2,0
EMP_09392,24,Human Resources,HR Director,149200,4,0,Yes,5,10.3,2,34.0,4,0
EMP_09393,24,Engineering,Tech Lead,219100,4,3,No,4,2.5,2,32.0,5,0
EMP_09394,30,Engineering,DevOps Specialist,117800,2,1,No,2,4.2,0,14.0,3,0
EMP_09395,29,Operations,Supply Chain Lead,88000,0,0,Yes,5,9.2,0,48.0,4,0
EMP_09396,37,Product & Design,Product Analyst,116400,8,0,No,4,6.9,5,20.0,3,0
EMP_09397,37,Engineering,Senior Engineer,139900,0,0,Yes,3,8.5,0,39.0,3,0
EMP_09398,27,Sales,Sales Representative,60000,2,1,No,4,10.5,0,11.0,3,0
EMP_09399,30,Engineering,QA Analyst,100700,10,1,No,3,55.0,3,19.0,3,1
EMP_09400,29,Sales,Sales Director,161100,0,0,No,3,9.8,0,19.0,2,0
EMP_09401,50,Product & Design,Product Analyst,82700,0,0,No,3,5.2,0,23.0,3,0
EMP_09402,45,Engineering,DevOps Specialist,138300,4,4,No,5,1.9,0,26.0,3,0
EMP_09403,38,Engineering,QA Analyst,92400,4,4,No,5,1.6,0,52.0,5,0
EMP_09404,38,Engineering,Senior Engineer,122000,1,0,No,3,3.3,0,18.0,3,0
EMP_09405,21,Engineering,QA Analyst,73800,0,0,Yes,4,6.2,0,18.0,3,0
EMP_09406,33,Engineering,Tech Lead,165700,3,0,No,5,9.8,1,41.0,2,1
EMP_09407,37,Product & Design,Product Analyst,68200,0,0,No,3,25.0,0,15.0,2,0
EMP_09408,43,Engineering,Software Engineer,99500,1,0,Yes,4,,0,14.0,4,0
EMP_09409,37,Engineering,DevOps Specialist,133600,7,1,No,3,5.9,0,23.0,3,0
EMP_09410,41,Operations,Operations Analyst,73800,1,1,Yes,4,17.4,0,40.0,3,0
EMP_09411,33,Engineering,DevOps Specialist,138400,6,0,No,4,8.8,1,,3,0
EMP_09412,32,Product & Design,Product Analyst,88200,7,0,No,3,25.5,3,20.0,3,0
EMP_09413,42,Operations,Supply Chain Lead,109700,5,5,No,2,39.8,2,38.0,3,1
EMP_09414,21,Operations,Operations Analyst,73700,1,0,No,5,17.5,0,27.0,3,0
EMP_09415,50,Product & Design,UX Designer,86800,0,0,No,2,21.1,0,19.0,3,0
EMP_09416,51,Engineering,QA Analyst,83000,0,0,No,3,13.5,0,33.0,4,0
EMP_09417,39,Operations,Supply Chain Lead,103400,3,2,No,3,10.9,0,22.0,3,0
EMP_09418,28,Engineering,Tech Lead,157600,0,0,No,4,20.2,0,30.0,5,0
EMP_09419,46,Product & Design,Product Manager,128000,3,3,No,4,4.2,2,40.0,2,0
EMP_09420,36,Engineering,Senior Engineer,156900,0,0,No,3,2.0,0,46.0,5,0
EMP_09421,34,Operations,Customer Support Specialist,47600,1,1,Yes,1,29.3,0,19.0,3,1
EMP_09422,32,Engineering,DevOps Specialist,122000,0,0,No,1,14.8,0,25.0,3,1
EMP_09423,45,Sales,Sales Representative,57300,2,0,No,1,9.3,0,26.0,5,0
EMP_09424,44,Engineering,Senior Engineer,141300,1,1,Yes,3,18.7,0,59.0,3,0
EMP_09425,32,Operations,Operations Analyst,63700,4,4,No,1,24.1,1,34.0,3,0
EMP_09426,48,Engineering,DevOps Specialist,128600,4,1,Yes,4,2.2,1,38.0,4,0
EMP_09427,44,Engineering,Tech Lead,163800,2,2,No,3,3.1,0,23.0,1,0
EMP_09428,34,Product & Design,Product Analyst,109700,10,1,Yes,3,10.4,3,30.0,2,0
EMP_09429,46,Product & Design,Product Analyst,87800,4,0,No,4,40.5,0,31.0,3,0
EMP_09430,38,Product & Design,UX Designer,102600,1,1,No,2,7.8,0,30.0,4,0
EMP_09431,26,Engineering,QA Analyst,78300,1,1,No,4,19.5,0,7.0,4,0
EMP_09432,21,Operations,Operations Analyst,66600,1,1,No,3,8.6,0,31.0,5,0
EMP_09433,36,Sales,Account Executive,101500,7,1,Yes,3,10.3,1,15.0,3,0
EMP_09434,48,Engineering,QA Analyst,85400,2,2,No,3,5.2,0,7.0,4,0
EMP_09435,30,Operations,Supply Chain Lead,99400,1,1,No,4,3.0,0,16.0,4,1
EMP_09436,40,Engineering,Senior Engineer,159600,2,0,Yes,3,6.5,0,52.0,3,1
EMP_09437,36,Sales,Sales Representative,68000,4,2,Yes,3,3.2,1,18.0,3,0
